Employee ID,Age,Department,Job Role,Distance From Home,Monthly Income,Years At Company,Attrition
EMP-B350D7B2,48,Engineering,Senior Software Engineer,26,6658,10,No
EMP-41315323,46,Customer Support,Support Specialist,1,2000,1,No
EMP-0B2BCD7C,35,Sales,Sales Executive,20,3260,2,No
EMP-A4CCB83E,18,Customer Support,Support Specialist,6,6132,0,Yes
EMP-93EC9690,47,Engineering,Senior Software Engineer,5,4257,0,No
EMP-A6CA1EE6,51,Human Resources,HR Director,1,9544,0,No
EMP-99388CDA,42,Human Resources,HR Director,12,8892,4,Yes
EMP-D44F8985,47,Engineering,Senior Software Engineer,14,5902,8,No
EMP-A062EA07,43,Research & Development,Research Director,6,10934,10,Yes
EMP-C0996A16,44,Human Resources,HR Director,4,9140,0,No
EMP-2E25E6DA,37,Sales,Regional Manager,12,7606,19,No
EMP-DCFFD04B,46,Research & Development,Manufacturing Director,7,6279,3,No
EMP-F0591DEC,35,Research & Development,Manufacturing Director,1,9611,0,No
EMP-84286DAD,41,Customer Support,Support Director,2,8893,11,No
EMP-AB16DC5A,37,Sales,Sales Executive,7,4217,0,No
EMP-AAF4FD60,39,Engineering,Senior Software Engineer,19,6154,2,No
EMP-8EBD853E,34,Sales,Regional Manager,1,9872,6,No
EMP-7E3897F9,50,Engineering,Software Engineer,16,3904,12,No
EMP-CB605033,40,Human Resources,HR Director,1,9484,0,No
EMP-4AD1BD2C,50,Customer Support,Support Director,6,9290,8,No
EMP-29330381,29,Customer Support,Customer Success Manager,29,10415,0,No
EMP-569390E4,34,Sales,Sales Executive,6,4744,2,No
EMP-6CE0A701,33,Human Resources,HR Generalist,2,2724,1,Yes
EMP-90AB8F79,37,Research & Development,Research Director,15,7959,4,No
EMP-16CFA790,40,Sales,Sales Executive,11,4970,5,No
EMP-5F412921,56,Sales,Sales Executive,1,3400,9,Yes
EMP-9C0B8CFF,30,Engineering,Engineering Manager,14,10540,0,No
EMP-154B01F1,45,Human Resources,HR Director,16,10530,0,No
EMP-92D040C6,56,Research & Development,Manufacturing Director,1,9613,5,No
EMP-14ECC0DD,59,Research & Development,Research Scientist,1,3596,1,No
EMP-50889225,31,Customer Support,Support Specialist,2,3124,2,No
EMP-063FB982,30,Research & Development,Research Scientist,14,6338,6,No
EMP-739E1203,49,Research & Development,Research Scientist,43,6200,10,No
EMP-11B3E244,20,Engineering,Senior Software Engineer,3,4524,0,No
EMP-06DF04E6,34,Customer Support,Support Specialist,3,3463,16,No
EMP-12248EE1,40,Research & Development,Laboratory Technician,4,4042,3,No
EMP-1EA80CE1,28,Engineering,Software Engineer,1,3340,10,No
EMP-3F31C690,35,Human Resources,HR Generalist,2,2644,2,No
EMP-C00EC805,36,Engineering,Senior Software Engineer,3,4712,2,No
EMP-26EDC7B6,36,Sales,Sales Executive,40,2960,1,Yes
EMP-547A9DE3,47,Sales,Regional Manager,1,10087,3,No
EMP-06538886,41,Sales,Sales Executive,14,4828,3,No
EMP-48973D4A,42,Sales,Sales Representative,3,5096,0,No
EMP-F8B0F3C6,39,Human Resources,HR Business Partner,3,6810,0,No
EMP-66467D42,41,Human Resources,HR Director,16,10010,5,No
EMP-B2195EE0,23,Human Resources,HR Director,1,8430,5,No
EMP-42676629,40,Human Resources,HR Generalist,7,3130,3,No
EMP-B5A0175A,37,Engineering,Senior Software Engineer,1,5381,7,No
EMP-19B11C8C,33,Human Resources,HR Business Partner,1,6036,4,No
EMP-0A776389,35,Sales,Sales Representative,8,5613,8,No
EMP-70EDD693,24,Engineering,Engineering Manager,9,10246,4,No
EMP-756230E6,45,Research & Development,Laboratory Technician,34,5706,1,No
EMP-811C16AC,38,Customer Support,Customer Success Manager,11,10353,0,No
EMP-35A7D6B2,51,Research & Development,Manufacturing Director,12,8892,0,No
EMP-E4B43BA4,29,Engineering,Engineering Manager,54,9716,11,No
EMP-7773D79C,35,Research & Development,Laboratory Technician,12,4778,2,No
EMP-26574895,25,Human Resources,HR Generalist,3,5504,2,No
EMP-7BE6A5F1,40,Sales,Regional Manager,4,9294,2,No
EMP-16D3BF4A,37,Engineering,Software Engineer,7,5171,15,No
EMP-0D1465F7,42,Engineering,Engineering Manager,4,9567,2,No
EMP-B272A3A6,35,Sales,Sales Representative,13,3807,7,No
EMP-7ACBE0F6,44,Engineering,Engineering Manager,8,9263,1,No
EMP-45F5BA9C,43,Sales,Regional Manager,24,6733,18,No
EMP-5F31817D,29,Customer Support,Support Specialist,1,3170,4,No
EMP-AAC1BE67,37,Customer Support,Support Director,1,9347,2,No
EMP-383EBA9D,31,Customer Support,Support Specialist,20,2703,6,Yes
EMP-5A26525B,30,Sales,Sales Representative,14,5824,2,No
EMP-EBC4A2CE,31,Customer Support,Customer Success Manager,13,7168,11,No
EMP-57A91DD1,38,Engineering,Software Engineer,1,3229,3,No
EMP-8D24CDC3,34,Customer Support,Support Specialist,26,5009,4,No
EMP-5A43AF1D,35,Research & Development,Laboratory Technician,5,3589,0,Yes
EMP-93B803DE,18,Sales,Sales Executive,31,3291,0,No
EMP-EC9F5E87,35,Human Resources,HR Business Partner,6,6417,2,No
EMP-3BE4F043,21,Research & Development,Manufacturing Director,17,8150,3,No
EMP-4E7A6145,41,Sales,Regional Manager,1,9621,3,No
EMP-6307AAC6,32,Customer Support,Support Director,9,10112,1,No
EMP-CDA73354,34,Sales,Regional Manager,3,10590,4,No
EMP-C46A63A4,32,Research & Development,Laboratory Technician,5,2973,2,No
EMP-CFBCA978,62,Engineering,Engineering Manager,8,10331,5,No
EMP-8CDF9C31,30,Engineering,Engineering Manager,14,9141,9,No
EMP-2B9226B8,32,Customer Support,Customer Success Manager,6,7788,3,No
EMP-F0C18640,34,Research & Development,Manufacturing Director,12,9736,0,Yes
EMP-CDE8DA1A,50,Sales,Sales Executive,6,3850,0,Yes
EMP-912CB664,33,Customer Support,Support Specialist,2,5708,14,No
EMP-0593962B,49,Sales,Regional Manager,4,9729,2,No
EMP-24B775B1,38,Human Resources,HR Business Partner,1,6403,1,No
EMP-D3EF6BCA,32,Sales,Sales Representative,6,3971,2,Yes
EMP-D8442B49,31,Customer Support,Support Specialist,40,5449,0,No
EMP-47928372,29,Engineering,Senior Software Engineer,13,6216,11,No
EMP-8E78DF1A,40,Research & Development,Research Scientist,6,5557,9,Yes
EMP-49AB1217,33,Sales,Regional Manager,1,8803,1,No
EMP-1B9FF4A9,43,Human Resources,HR Generalist,15,4504,4,No
EMP-7BBE1A8C,56,Human Resources,HR Generalist,4,4149,9,No
EMP-574FB3D4,49,Engineering,Software Engineer,7,5273,10,No
EMP-3BCF66B1,31,Research & Development,Laboratory Technician,15,2326,3,No
EMP-0AEF5175,34,Human Resources,HR Director,4,10542,10,No
EMP-ABF2F698,51,Sales,Sales Representative,4,2000,1,No
EMP-35200858,29,Customer Support,Customer Success Manager,21,10003,7,No
EMP-DA448BEC,43,Research & Development,Research Director,9,8459,1,No
EMP-DF70B614,31,Engineering,Software Engineer,12,2115,5,No
EMP-EC8958D4,53,Human Resources,HR Generalist,14,4224,4,No
EMP-7B377121,31,Research & Development,Research Scientist,21,5332,4,No
EMP-C064A8AB,39,Sales,Sales Executive,2,5555,3,No
EMP-56980C0F,52,Engineering,Senior Software Engineer,6,4862,9,No
EMP-5B369A44,49,Research & Development,Laboratory Technician,2,5361,20,No
EMP-77EA6652,42,Human Resources,HR Business Partner,4,6610,3,No
EMP-D0246C2A,39,Human Resources,HR Business Partner,1,4660,4,No
EMP-12FC5BE8,26,Customer Support,Support Director,6,11525,8,No
EMP-491030C2,39,Research & Development,Research Director,1,9302,0,Yes
EMP-66FDC1E5,43,Human Resources,HR Director,5,8788,10,No
EMP-B8D6CED6,33,Sales,Regional Manager,12,9626,0,No
EMP-88A3DF6F,32,Research & Development,Research Scientist,4,4562,7,No
EMP-B87AF95B,36,Engineering,Senior Software Engineer,17,6553,1,No
EMP-26C6639B,43,Research & Development,Research Scientist,2,5299,1,No
EMP-5C9817F0,34,Research & Development,Laboratory Technician,2,2838,5,No
EMP-287D68A5,61,Customer Support,Support Specialist,24,5555,3,No
EMP-FD4CE078,21,Research & Development,Research Director,3,12628,0,No
EMP-B4AEEEF6,32,Engineering,Engineering Manager,7,9455,1,No
EMP-07CBBC47,26,Sales,Sales Executive,26,4121,8,No
EMP-4ED66C93,32,Engineering,Software Engineer,9,2706,0,No
EMP-C09A973C,25,Sales,Regional Manager,24,8701,7,No
EMP-F26A97D8,44,Customer Support,Customer Success Manager,26,12722,13,No
EMP-B3B02A30,42,Engineering,Software Engineer,7,2899,0,Yes
EMP-484112BC,34,Research & Development,Research Director,22,10683,4,No
EMP-929DA313,34,Customer Support,Support Specialist,1,5590,2,No
EMP-110C6F87,59,Engineering,Engineering Manager,1,7410,23,No
EMP-E32D53DB,30,Sales,Sales Representative,7,3247,3,No
EMP-AA239DF1,52,Engineering,Senior Software Engineer,7,5603,4,No
EMP-8BD23971,47,Engineering,Senior Software Engineer,1,6215,2,Yes
EMP-C0570458,35,Sales,Sales Executive,6,4730,17,No
EMP-2067AD65,53,Customer Support,Support Specialist,18,2000,6,Yes
EMP-8F8C896B,49,Customer Support,Support Director,22,9522,15,No
EMP-843CB93C,40,Sales,Regional Manager,5,10783,7,No
EMP-C74FF6E0,40,Engineering,Engineering Manager,1,11614,13,No
EMP-B09A6B9E,18,Human Resources,HR Director,9,8771,0,Yes
EMP-5F487855,43,Human Resources,HR Generalist,3,3461,1,No
EMP-C41723B2,53,Customer Support,Support Specialist,33,3245,8,No
EMP-F0155374,39,Sales,Sales Representative,3,3095,8,No
EMP-5312E51F,37,Customer Support,Support Director,6,7579,1,No
EMP-B87F2049,24,Customer Support,Support Director,5,12126,2,No
EMP-CD69673D,38,Sales,Sales Executive,4,3561,0,No
EMP-02707B4A,26,Sales,Sales Executive,4,2850,0,No
EMP-7841CA52,57,Research & Development,Laboratory Technician,9,4093,8,No
EMP-3A3E02AD,49,Human Resources,HR Generalist,16,2000,2,Yes
EMP-D5DA38F7,32,Customer Support,Support Specialist,5,6114,7,No
EMP-12B84764,32,Sales,Regional Manager,2,8383,2,No
EMP-2B8B4B89,42,Sales,Sales Executive,16,2252,7,No
EMP-54A00F00,21,Customer Support,Customer Success Manager,18,11459,3,No
EMP-A609E8FC,30,Customer Support,Support Specialist,6,4746,9,No
EMP-E5372900,58,Sales,Sales Executive,8,4052,9,No
EMP-0D72BB27,43,Customer Support,Customer Success Manager,1,7594,5,No
EMP-081E9ED7,29,Engineering,Software Engineer,1,6092,2,No
EMP-DAA6AEFE,34,Human Resources,HR Director,4,8039,6,No
EMP-8CC0936A,43,Human Resources,HR Director,1,11227,13,No
EMP-D7DE0736,32,Research & Development,Laboratory Technician,8,4638,3,No
EMP-D42BDB1A,47,Sales,Sales Executive,5,3768,0,Yes
EMP-8FCB9AA7,34,Research & Development,Manufacturing Director,1,11943,7,No
EMP-F31B7823,25,Research & Development,Research Scientist,1,4161,2,No
EMP-52CBC87A,36,Research & Development,Manufacturing Director,1,9460,1,No
EMP-3E9819EC,46,Customer Support,Customer Success Manager,6,10330,3,Yes
EMP-0A2FF596,40,Human Resources,HR Business Partner,13,4013,4,No
EMP-9F37A766,28,Research & Development,Research Director,15,9285,2,No
EMP-E6C842FC,38,Human Resources,HR Director,13,11673,11,No
EMP-87C51E36,38,Research & Development,Research Scientist,7,4981,1,Yes
EMP-42243B53,37,Human Resources,HR Director,1,10470,2,No
EMP-1C9E977F,38,Research & Development,Manufacturing Director,8,8300,2,No
EMP-F3E80383,43,Customer Support,Support Director,4,10160,7,No
EMP-E0A276DC,23,Research & Development,Manufacturing Director,1,9515,2,No
EMP-BF33ECF2,37,Engineering,Senior Software Engineer,6,5266,1,Yes
EMP-30CB426E,26,Customer Support,Support Specialist,15,4277,2,Yes
EMP-66EC5FE3,54,Sales,Regional Manager,21,10415,9,Yes
EMP-6EEB28AF,22,Customer Support,Customer Success Manager,6,11406,4,Yes
EMP-37901318,51,Sales,Sales Representative,5,3337,2,No
EMP-33FDFC7B,55,Human Resources,HR Generalist,60,2210,3,No
EMP-EF0BC512,32,Research & Development,Manufacturing Director,1,9067,4,Yes
EMP-D7ED5DA1,23,Engineering,Software Engineer,11,4258,5,No
EMP-A9B7607E,29,Sales,Sales Executive,46,2498,2,Yes
EMP-01B4B596,35,Human Resources,HR Director,15,11481,7,No
EMP-A56F9D54,46,Engineering,Software Engineer,28,4504,4,No
EMP-DE188983,32,Customer Support,Customer Success Manager,14,7902,5,No
EMP-10085628,26,Customer Support,Support Specialist,6,4986,6,No
EMP-FDB2158A,29,Research & Development,Manufacturing Director,2,9747,1,No
EMP-E7BA0B36,42,Engineering,Software Engineer,7,2075,1,No
EMP-00EFE263,37,Customer Support,Support Director,20,10012,9,No
EMP-3CB2263C,56,Engineering,Senior Software Engineer,2,6125,5,No
EMP-AAD41746,45,Human Resources,HR Generalist,1,3368,7,No
EMP-C909C374,48,Research & Development,Research Scientist,6,2428,2,Yes
EMP-A5E83E04,42,Customer Support,Support Director,1,9782,12,No
EMP-D358A21D,50,Human Resources,HR Director,4,10124,3,No
EMP-97A4AFC5,35,Customer Support,Customer Success Manager,7,10833,0,No
EMP-5496E409,42,Research & Development,Research Director,12,8381,4,No
EMP-DEB27586,36,Engineering,Engineering Manager,4,8245,3,No
EMP-2CF53E60,41,Engineering,Engineering Manager,1,10142,11,No
EMP-7C8BC993,54,Research & Development,Manufacturing Director,1,9367,5,No
EMP-50872350,34,Sales,Sales Representative,1,2169,0,No
EMP-1FB76B72,36,Human Resources,HR Generalist,1,3633,5,No
EMP-86BCB382,38,Sales,Regional Manager,1,9199,14,No
EMP-D7144B02,34,Sales,Sales Executive,26,4096,3,No
EMP-442B148D,36,Sales,Regional Manager,1,9180,2,No
EMP-72CBF664,34,Engineering,Software Engineer,4,6437,0,No
EMP-ADDD2AD7,34,Engineering,Engineering Manager,16,9303,0,No
EMP-8AA301F3,20,Research & Development,Research Director,2,10844,2,No
EMP-F6305FFE,18,Customer Support,Support Director,8,8427,0,Yes
EMP-86474D2A,43,Sales,Regional Manager,11,7430,0,Yes
EMP-77CD2C50,31,Sales,Regional Manager,2,9536,4,No
EMP-FD12A6BF,36,Customer Support,Support Director,8,8738,0,No
EMP-1F7B2BDB,45,Customer Support,Support Director,23,10609,0,No
EMP-E1ED0286,43,Customer Support,Customer Success Manager,11,9003,11,No
EMP-6CE12CC0,39,Customer Support,Support Specialist,8,3265,0,Yes
EMP-6501F7C8,62,Human Resources,HR Generalist,2,4361,1,No
EMP-762F2ADB,33,Sales,Sales Representative,19,6612,2,No
EMP-E87F2EDE,34,Research & Development,Manufacturing Director,1,9913,1,No
EMP-FD4847D0,45,Human Resources,HR Director,12,8913,19,No
EMP-174FE46C,31,Customer Support,Support Specialist,12,5990,13,No
EMP-168293B4,47,Engineering,Senior Software Engineer,27,6948,0,Yes
EMP-5D56A6B2,45,Sales,Regional Manager,30,10151,1,No
EMP-ABE8A152,58,Engineering,Software Engineer,2,4052,4,No
EMP-99DEEC3B,29,Customer Support,Support Specialist,5,2559,3,No
EMP-D6644CD3,33,Customer Support,Customer Success Manager,3,6007,0,Yes
EMP-B1B36997,51,Sales,Regional Manager,1,10075,0,No
EMP-3DD4E87D,29,Human Resources,HR Business Partner,30,7279,6,Yes
EMP-D2F713F4,25,Human Resources,HR Director,7,8411,0,Yes
EMP-524DA2BA,38,Human Resources,HR Generalist,1,5852,5,Yes
EMP-46D1BE2F,41,Engineering,Software Engineer,2,2000,4,Yes
EMP-1829295E,28,Customer Support,Support Specialist,2,3025,2,No
EMP-B3406767,40,Engineering,Software Engineer,10,2307,3,Yes
EMP-7D477B64,24,Human Resources,HR Generalist,6,3658,2,No
EMP-59795B01,44,Human Resources,HR Business Partner,1,6864,0,No
EMP-9397C2ED,38,Research & Development,Manufacturing Director,19,10667,0,Yes
EMP-8A70A2DC,63,Engineering,Engineering Manager,19,11654,0,No
EMP-E0655A2A,32,Research & Development,Research Scientist,20,2258,13,No
EMP-4773D6C8,33,Engineering,Software Engineer,17,2863,11,No
EMP-A0464DA6,42,Research & Development,Laboratory Technician,24,2582,3,Yes
EMP-A148DFEC,36,Sales,Sales Executive,4,2864,4,No
EMP-EF5CDBBA,34,Human Resources,HR Generalist,51,3950,3,Yes
EMP-8E435677,44,Research & Development,Research Director,1,9557,1,No
EMP-9D2E03E2,31,Human Resources,HR Generalist,16,4945,1,No
EMP-C88906F2,38,Customer Support,Customer Success Manager,2,8974,7,No
EMP-EE28C51F,44,Research & Development,Manufacturing Director,15,9855,0,No
EMP-50087F8F,43,Engineering,Engineering Manager,11,10989,8,No
EMP-7FB8FD68,26,Engineering,Software Engineer,10,6938,1,Yes
EMP-4A510C89,42,Sales,Sales Executive,2,2591,0,Yes
EMP-15771F4E,51,Human Resources,HR Director,4,8744,3,Yes
EMP-99E65179,55,Research & Development,Laboratory Technician,4,2715,16,No
EMP-44912782,37,Human Resources,HR Business Partner,7,6971,6,No
EMP-CDED57DA,44,Sales,Sales Representative,12,4394,26,No
EMP-136EE72C,48,Human Resources,HR Business Partner,11,5444,5,Yes
EMP-55F249EB,48,Engineering,Software Engineer,23,3207,1,No
EMP-50994AD8,24,Customer Support,Support Specialist,45,5913,3,No
EMP-B1053E36,32,Sales,Sales Representative,10,2407,0,No
EMP-F52E9269,44,Research & Development,Research Director,18,9794,0,Yes
EMP-BA7EA56C,41,Sales,Regional Manager,1,9195,1,No
EMP-27C6CF25,42,Customer Support,Support Specialist,15,5779,6,No
EMP-B8FA82A4,40,Customer Support,Support Director,10,7796,0,No
EMP-A27DD6A3,37,Research & Development,Laboratory Technician,1,4527,13,No
EMP-2A4CB8D1,54,Sales,Sales Representative,7,4871,9,No
EMP-9F99D811,29,Research & Development,Research Director,12,9530,2,Yes
EMP-D2D5502D,45,Research & Development,Laboratory Technician,5,4624,4,No
EMP-5770990B,43,Engineering,Senior Software Engineer,1,4427,3,No
EMP-590AE281,44,Research & Development,Research Scientist,4,4273,7,No
EMP-8155AD4F,45,Engineering,Software Engineer,5,4194,1,No
EMP-E3F51F49,36,Sales,Sales Representative,1,5334,2,Yes
EMP-0E570546,42,Human Resources,HR Business Partner,11,4598,3,No
EMP-81EF4FF4,39,Engineering,Software Engineer,18,3607,6,No
EMP-C703F978,33,Sales,Sales Executive,21,4603,1,Yes
EMP-80C2A551,39,Sales,Regional Manager,2,10178,1,No
EMP-5D734644,47,Research & Development,Manufacturing Director,1,9504,8,No
EMP-9D5DA851,46,Customer Support,Support Specialist,25,3270,2,No
EMP-7D876582,49,Human Resources,HR Business Partner,7,5371,5,No
EMP-783951E6,27,Human Resources,HR Generalist,18,4442,1,Yes
EMP-39D491B1,37,Sales,Regional Manager,13,9689,1,No
EMP-F275F0C2,26,Research & Development,Manufacturing Director,13,8269,4,No
EMP-C419D61E,34,Human Resources,HR Director,11,10441,6,No
EMP-FD37F840,34,Customer Support,Support Director,6,8290,2,No
EMP-8A4DDF38,49,Human Resources,HR Generalist,2,2651,6,No
EMP-A04152D6,39,Sales,Sales Executive,9,4849,0,Yes
EMP-D2013E0D,33,Customer Support,Support Specialist,9,4846,15,Yes
EMP-E001BA9C,53,Research & Development,Research Scientist,5,4794,0,No
EMP-62B5E229,37,Sales,Sales Executive,7,4096,4,No
EMP-6BE2176E,18,Customer Support,Customer Success Manager,6,8948,0,No
EMP-DEDF1E1B,18,Engineering,Software Engineer,8,2954,0,No
EMP-07A3C74F,38,Research & Development,Laboratory Technician,2,4363,3,No
EMP-9102B2B8,43,Engineering,Engineering Manager,1,11906,8,No
EMP-864B591D,23,Customer Support,Customer Success Manager,17,8510,5,No
EMP-F38FC3C3,40,Engineering,Engineering Manager,13,10559,9,No
EMP-7D3D985B,31,Engineering,Software Engineer,7,4208,0,No
EMP-A1B5DD04,41,Customer Support,Support Director,30,11614,1,No
EMP-F1D69018,24,Research & Development,Manufacturing Director,9,10177,6,No
EMP-C2E41F4E,46,Research & Development,Manufacturing Director,19,10305,0,Yes
EMP-68992C32,50,Customer Support,Support Specialist,6,2695,1,No
EMP-7CBEF457,18,Research & Development,Research Director,4,11076,0,No
EMP-332EE4D3,34,Customer Support,Support Director,1,9513,9,No
EMP-76C4AD0A,38,Research & Development,Research Director,4,9752,13,No
EMP-E36C22F2,47,Engineering,Engineering Manager,14,10135,2,No
EMP-8D5BF6A8,24,Engineering,Engineering Manager,3,9489,6,No
EMP-DC34EFBC,41,Research & Development,Laboratory Technician,6,4652,0,Yes
EMP-AA8FC983,36,Research & Development,Laboratory Technician,6,3337,4,No
EMP-FE532CF6,48,Customer Support,Customer Success Manager,7,9128,0,No
EMP-A3DE02CB,44,Customer Support,Customer Success Manager,7,10704,3,No
EMP-FFD27127,40,Research & Development,Manufacturing Director,24,8804,0,No
EMP-A40825BA,42,Customer Support,Support Specialist,3,3680,5,No
EMP-7E62E714,61,Sales,Regional Manager,5,10627,1,No
EMP-E051E40C,46,Sales,Regional Manager,10,11011,1,Yes
EMP-8E5AA84D,18,Human Resources,HR Generalist,1,3892,0,No
EMP-61D29EA8,49,Sales,Regional Manager,25,8938,11,No
